5.50 0.0080    5   8.936198E-01  3.212631E-03  2.268367E+01  6.368160E-04  5.213233E-01  1.982226E-01  2.656372E+08  4.275946E+07  7.800142E+07  4.410931E+03  5.455624E+00  2.348239E+04  9.646582E+05  4.267513E+02 -6.206856E+00  3.585224E+03
5.50 0.0080    6   8.943480E-01  3.267825E-03  2.110371E+01  1.079202E-03  7.906550E-01  3.302508E-01  2.742081E+08  5.018490E+07  7.901298E+07  4.612439E+03  5.455612E+00  2.435492E+04  1.659211E+06  4.408248E+02 -6.246467E+00  3.574178E+03
5.50 0.0080    7   8.948223E-01  3.302872E-03  2.002914E+01  1.334369E-03  8.589242E-01  4.040027E-01  2.826314E+08  5.830132E+07  8.004734E+07  4.753672E+03  5.455589E+00  2.553219E+04  2.515118E+06  4.587627E+02 -6.297721E+00  3.558541E+03
5.50 0.0080    8   8.952070E-01  3.321528E-03  2.048858E+01  1.376390E-03  8.006657E-01  4.143847E-01  2.898954E+08  6.323968E+07  8.086334E+07  5.006464E+03  5.455547E+00  2.674942E+04  4.481879E+06  4.777624E+02 -6.348286E+00  3.547650E+03
5.50 0.0080    9   8.956349E-01  3.318191E-03  2.055989E+01  1.725376E-03  9.562618E-01  5.199748E-01  2.944862E+08  6.598514E+07  8.148814E+07  5.184223E+03  5.455476E+00  2.779496E+04  6.574553E+06  4.930984E+02 -6.389915E+00  3.515153E+03
5.50 0.0080   10   8.959857E-01  3.400624E-03  1.993245E+01  1.796782E-03  8.654150E-01  5.283684E-01  3.034166E+08  6.879582E+07  8.221734E+07  5.658323E+03  5.455325E+00  2.907891E+04  1.072843E+07  5.113322E+02 -6.438946E+00  3.518843E+03
5.50 0.0080   11   8.963181E-01  3.402114E-03  2.033050E+01  1.723111E-03  8.092998E-01  5.064823E-01  3.082197E+08  7.085524E+07  8.278329E+07  5.752783E+03  5.455106E+00  3.006517E+04  1.457395E+07  5.214749E+02 -6.475159E+00  3.476599E+03
5.50 0.0080   12   8.966966E-01  3.377020E-03  1.983598E+01  1.985729E-03  9.448652E-01  5.880121E-01  3.115486E+08  7.254109E+07  8.326254E+07  5.697113E+03  5.454851E+00  3.082599E+04  1.761102E+07  5.272983E+02 -6.502293E+00  3.459235E+03
5.50 0.0080   13   8.970709E-01  3.494620E-03  2.082347E+01  2.216280E-03  9.390595E-01  6.341975E-01  3.206523E+08  7.464038E+07  8.395569E+07  6.141695E+03  5.454444E+00  3.181415E+04  2.876636E+07  5.372629E+02 -6.536551E+00  3.470926E+03
5.50 0.0080   14   8.974112E-01  3.546894E-03  2.136601E+01  2.354860E-03  9.211257E-01  6.639219E-01  3.235824E+08  7.664194E+07  8.460586E+07  6.575655E+03  5.453946E+00  3.263161E+04  3.836278E+07  5.412774E+02 -6.564096E+00  3.469202E+03
5.50 0.0080   15   8.976970E-01  3.626406E-03  2.156907E+01  2.416730E-03  9.151976E-01  6.664256E-01  3.265984E+08  7.856755E+07  8.531327E+07  6.741551E+03  5.453434E+00  3.337550E+04  5.344119E+07  5.411729E+02 -6.588570E+00  3.480881E+03
5.50 0.0080   16   8.979616E-01  3.608167E-03  2.150605E+01  2.562821E-03  9.557862E-01  7.102833E-01  3.314624E+08  8.000238E+07  8.590642E+07  6.817170E+03  5.452920E+00  3.392903E+04  6.155402E+07  5.403524E+02 -6.606429E+00  3.482467E+03
5.50 0.0080   17   8.982574E-01  3.673792E-03  2.098217E+01  2.674758E-03  9.356756E-01  7.280648E-01  3.363085E+08  8.100831E+07  8.642327E+07  7.191611E+03  5.452297E+00  3.462251E+04  8.198709E+07  5.450128E+02 -6.628397E+00  3.494429E+03
5.50 0.0080   18   8.985243E-01  3.716230E-03  1.979025E+01  2.761304E-03  9.387056E-01  7.430391E-01  3.400405E+08  8.156889E+07  8.675296E+07  7.341955E+03  5.451524E+00  3.526646E+04  1.012500E+08  5.500593E+02 -6.648405E+00  3.485275E+03
5.50 0.0080   19   8.987889E-01  3.753066E-03  1.856381E+01  2.801299E-03  9.257771E-01  7.464028E-01  3.385051E+08  8.194470E+07  8.700731E+07  7.507203E+03  5.450522E+00  3.580998E+04  1.201112E+08  5.568604E+02 -6.665010E+00  3.472254E+03
5.50 0.0080   20   8.990301E-01  3.815591E-03  2.030147E+01  2.912462E-03  9.572534E-01  7.633055E-01  3.466785E+08  8.223281E+07  8.720180E+07  7.507941E+03  5.449297E+00  3.614954E+04  1.453950E+08  5.625806E+02 -6.675257E+00  3.460036E+03
5.50 0.0080   21   8.992882E-01  3.834844E-03  1.728710E+01  2.933741E-03  9.252923E-01  7.650222E-01  3.509345E+08  8.243030E+07  8.734473E+07  7.763677E+03  5.447623E+00  3.669950E+04  1.506215E+08  5.710337E+02 -6.691650E+00  3.455461E+03
5.50 0.0080   22   8.995111E-01  3.871322E-03  1.763774E+01  3.005147E-03  9.520195E-01  7.762586E-01  3.500832E+08  8.255642E+07  8.745948E+07  7.734868E+03  5.445649E+00  3.710530E+04  1.887769E+08  5.746273E+02 -6.703590E+00  3.436860E+03
5.50 0.0080   23   8.997320E-01  3.864229E-03  1.607982E+01  3.004551E-03  9.313428E-01  7.775292E-01  3.455210E+08  8.278030E+07  8.758481E+07  7.846633E+03  5.443188E+00  3.746898E+04  1.864413E+08  5.812991E+02 -6.714180E+00  3.438402E+03
5.50 0.0080   24   8.999374E-01  3.866732E-03  1.402895E+01  3.060162E-03  9.533368E-01  7.914078E-01  3.545843E+08  8.295460E+07  8.768150E+07  7.805652E+03  5.440369E+00  3.781548E+04  2.245657E+08  5.847322E+02 -6.724174E+00  3.427590E+03
5.50 0.0080   25   9.001636E-01  3.903389E-03  1.735804E+01  3.063202E-03  9.320952E-01  7.847545E-01  3.557920E+08  8.302798E+07  8.774270E+07  7.955196E+03  5.436867E+00  3.816675E+04  2.509952E+08  5.898427E+02 -6.734213E+00  3.422275E+03
5.50 0.0080   26   9.003489E-01  3.951848E-03  1.719035E+01  3.131211E-03  9.638906E-01  7.923410E-01  3.588718E+08  8.305911E+07  8.779261E+07  7.826371E+03  5.432862E+00  3.837931E+04  2.803760E+08  5.932055E+02 -6.740242E+00  3.412323E+03
5.50 0.0080   27   9.005461E-01  3.914773E-03  1.804930E+01  3.167629E-03  9.516851E-01  8.091475E-01  3.495739E+08  8.314142E+07  8.783482E+07  8.001076E+03  5.427871E+00  3.875743E+04  2.892627E+08  5.992256E+02 -6.750888E+00  3.410223E+03
5.50 0.0080   28   9.007482E-01  3.921270E-03  1.826176E+01  3.142834E-03  9.326777E-01  8.014836E-01  3.549918E+08  8.324102E+07  8.789551E+07  8.068781E+03  5.422045E+00  3.902602E+04  3.107791E+08  6.028046E+02 -6.758386E+00  3.407356E+03
5.50 0.0080   29   9.009278E-01  3.929913E-03  1.727066E+01  3.134191E-03  9.433282E-01  7.975218E-01  3.600514E+08  8.327763E+07  8.791141E+07  7.937363E+03  5.415572E+00  3.932105E+04  3.087936E+08  6.056163E+02 -6.766562E+00  3.395916E+03
5.50 0.0080   30   9.011132E-01  3.892004E-03  1.879407E+01  3.134012E-03  9.325175E-01  8.052437E-01  3.552530E+08  8.327474E+07  8.792685E+07  7.999315E+03  5.407934E+00  3.940499E+04  2.714116E+08  6.096343E+02 -6.768878E+00  3.392009E+03
5.50 0.0080   31   9.012936E-01  3.879547E-03  1.814459E+01  3.137529E-03  9.466425E-01  8.087358E-01  3.546170E+08  8.325509E+07  8.791295E+07  7.871297E+03  5.399322E+00  3.962713E+04  3.243888E+08  6.124678E+02 -6.774981E+00  3.385559E+03
5.50 0.0080   32   9.014810E-01  3.856421E-03  1.777906E+01  3.118157E-03  9.377958E-01  8.085626E-01  3.477771E+08  8.329496E+07  8.792813E+07  7.865813E+03  5.389498E+00  3.975407E+04  3.288367E+08  6.156069E+02 -6.778454E+00  3.384013E+03
5.50 0.0080   33   9.016431E-01  3.822386E-03  1.851761E+01  3.073692E-03  9.370378E-01  8.041292E-01  3.566853E+08  8.326699E+07  8.787608E+07  7.699895E+03  5.378322E+00  3.991507E+04  3.265018E+08  6.185331E+02 -6.782843E+00  3.375306E+03
5.50 0.0080   34   9.018018E-01  3.825784E-03  1.729960E+01  3.059149E-03  9.464134E-01  7.996136E-01  3.605600E+08  8.325709E+07  8.788020E+07  7.620857E+03  5.366442E+00  4.026830E+04  3.326184E+08  6.198385E+02 -6.792408E+00  3.370094E+03
5.50 0.0080   35   9.019811E-01  3.807127E-03  1.826306E+01  3.062546E-03  9.456684E-01  8.044245E-01  3.631591E+08  8.321453E+07  8.785621E+07  7.612204E+03  5.352504E+00  4.015074E+04  3.353955E+08  6.228342E+02 -6.789234E+00  3.369855E+03
5.50 0.0080   36   9.021485E-01  3.763974E-03  1.805122E+01  3.039598E-03  9.410766E-01  8.075504E-01  3.550427E+08  8.318510E+07  8.782206E+07  7.538027E+03  5.336848E+00  4.030607E+04  3.281594E+08  6.254636E+02 -6.793427E+00  3.364386E+03
5.50 0.0080   37   9.023193E-01  3.732145E-03  1.746896E+01  3.039420E-03  9.467518E-01  8.143895E-01  3.502591E+08  8.314140E+07  8.780142E+07  7.515784E+03  5.319382E+00  4.047253E+04  3.195890E+08  6.279286E+02 -6.797902E+00  3.359786E+03
5.50 0.0080   38   9.025160E-01  3.734827E-03  1.788126E+01  3.007174E-03  9.292371E-01  8.051708E-01  3.563921E+08  8.314299E+07  8.779981E+07  7.543856E+03  5.299346E+00  4.047312E+04  3.082677E+08  6.295370E+02 -6.797917E+00  3.358368E+03
5.50 0.0080   39   9.026715E-01  3.695905E-03  1.867978E+01  2.986133E-03  9.441953E-01  8.079572E-01  3.606696E+08  8.303960E+07  8.774031E+07  7.375095E+03  5.277380E+00  4.045842E+04  3.133772E+08  6.318483E+02 -6.797523E+00  3.350313E+03
5.50 0.0080   40   9.028372E-01  3.657043E-03  1.811465E+01  2.927959E-03  9.289523E-01  8.006356E-01  3.616643E+08  8.293603E+07  8.767335E+07  7.315739E+03  5.251453E+00  4.049720E+04  2.920369E+08  6.348120E+02 -6.798562E+00  3.345818E+03
5.50 0.0080   41   9.029692E-01  3.579140E-03  1.751684E+01  2.809703E-03  9.182266E-01  7.850220E-01  3.596103E+08  8.280366E+07  8.759815E+07  7.113400E+03  5.223639E+00  4.050534E+04  2.702952E+08  6.357517E+02 -6.798781E+00  3.336709E+03
5.50 0.0080   42   9.029304E-01  3.323674E-03  1.840313E+01  2.580166E-03  9.311450E-01  7.762992E-01  3.540915E+08  8.259441E+07  8.742926E+07  6.456469E+03  5.196466E+00  4.030644E+04  1.731790E+08  6.353052E+02 -6.793436E+00  3.328231E+03
5.50 0.0080   43   9.030091E-01  3.238976E-03  1.749102E+01  2.422035E-03  9.109557E-01  7.477779E-01  3.544808E+08  8.242973E+07  8.731326E+07  6.189362E+03  5.168521E+00  4.021019E+04  1.511058E+08  6.354201E+02 -6.790841E+00  3.326167E+03
5.50 0.0080   44   9.030161E-01  3.004372E-03  1.767423E+01  2.216578E-03  9.124994E-01  7.377840E-01  3.448944E+08  8.210055E+07  8.709219E+07  5.667586E+03  5.141144E+00  3.999331E+04  9.547488E+07  6.356243E+02 -6.784968E+00  3.320230E+03
5.50 0.0080   45   9.032847E-01  3.113508E-03  1.641437E+01  2.289474E-03  9.212596E-01  7.353358E-01  3.488041E+08  8.203446E+07  8.703483E+07  5.791875E+03  5.110909E+00  3.986430E+04  1.213992E+08  6.346885E+02 -6.781460E+00  3.317445E+03
5.50 0.0080   46   9.037412E-01  3.334999E-03  1.451841E+01  2.548158E-03  9.279776E-01  7.640656E-01  3.560420E+08  8.213243E+07  8.710259E+07  6.365840E+03  5.068761E+00  3.994911E+04  1.807046E+08  6.390908E+02 -6.783768E+00  3.315244E+03
5.50 0.0080   47   9.041727E-01  3.577530E-03  1.529992E+01  2.853572E-03  9.576724E-01  7.976375E-01  3.618230E+08  8.219117E+07  8.717818E+07  6.871731E+03  5.009504E+00  4.007326E+04  2.723566E+08  6.421699E+02 -6.787137E+00  3.310499E+03
5.50 0.0080   48   9.045687E-01  3.769815E-03  1.679917E+01  3.096998E-03  9.530614E-01  8.215252E-01  3.647595E+08  8.210992E+07  8.721559E+07  7.445693E+03  4.913024E+00  4.009754E+04  3.674588E+08  6.491223E+02 -6.787795E+00  3.310922E+03
5.50 0.0080   49   9.048890E-01  3.894866E-03  2.017327E+01  3.242671E-03  9.488950E-01  8.325503E-01  3.612354E+08  8.181281E+07  8.715161E+07  7.804304E+03  4.743433E+00  3.975732E+04  4.899488E+08  6.530892E+02 -6.778543E+00  3.295490E+03
5.50 0.0080   50   9.051637E-01  3.967345E-03  2.009533E+01  3.303111E-03  9.390802E-01  8.325746E-01  3.564928E+08  8.123991E+07  8.697196E+07  8.021903E+03  4.353801E+00  3.905567E+04  5.329804E+08  6.566295E+02 -6.759211E+00  3.273212E+03
5.50 0.0080   51   9.054098E-01  4.016459E-03  2.107551E+01  3.443658E-03  9.702583E-01  8.573866E-01  3.597151E+08  7.977731E+07  8.644270E+07  8.113823E+03  3.960020E+00  3.700532E+04  5.663130E+08  6.609377E+02 -6.700660E+00  3.222126E+03
5.50 0.0080   52   9.056835E-01  4.088461E-03  2.112288E+01  3.436327E-03  9.244139E-01  8.404939E-01  3.526001E+08  7.782722E+07  8.593479E+07  8.507003E+03  3.569957E+00  3.495628E+04  7.120671E+08  6.654090E+02 -6.638813E+00  3.175747E+03
5.50 0.0080   53   9.059224E-01  4.145205E-03  2.203868E+01  3.405929E-03  9.267122E-01  8.216550E-01  3.602112E+08  7.446508E+07  8.517375E+07  8.472518E+03  3.208048E+00  3.258232E+04  6.980192E+08  6.677168E+02 -6.562455E+00  3.117797E+03
5.50 0.0080   54   9.061270E-01  4.149437E-03  2.034355E+01  3.677428E-03  1.018523E+00  8.862474E-01  3.619476E+08  6.734359E+07  8.425716E+07  8.531201E+03  2.871013E+00  3.009657E+04  7.879094E+08  6.742493E+02 -6.476293E+00  3.049557E+03
5.50 0.0080   55   9.065104E-01  4.328012E-03  1.391708E+01  3.692865E-03  9.094058E-01  8.532474E-01  2.673214E+08  4.761924E+07  8.347686E+07  1.005597E+04  2.497042E+00  2.812444E+04  1.008818E+09  7.103831E+02 -6.402710E+00  2.977973E+03
5.50 0.0080   56   9.067876E-01  4.401863E-03  2.478337E+01  3.748357E-03  9.441500E-01  8.515389E-01  3.696945E+08  2.067034E+07  8.243477E+07  1.021303E+04  2.131507E+00  2.675739E+04  1.120403E+09  7.562544E+02 -6.348610E+00  2.881123E+03
2.10 0.0040    1   5.433756E-01  3.208715E-02  4.314097E+02  0.000000E+00  0.000000E+00  0.000000E+00  1.821012E+08  1.882042E+06  4.767684E+07  0.000000E+00  2.072885E+00  1.921989E+03  4.294170E+04  8.809270E+01 -3.489378E+00  4.254899E+03
2.10 0.0040    2   5.447553E-01  3.177130E-02  4.155482E+02  0.000000E+00  0.000000E+00  0.000000E+00  1.867311E+08  1.939880E+06  4.832204E+07  8.937774E+04  2.072885E+00  2.060864E+03  5.997511E+04  9.248260E+01 -3.565123E+00  4.213737E+03
2.10 0.0040    3   5.469709E-01  3.283083E-02  3.326625E+02  0.000000E+00  0.000000E+00  0.000000E+00  1.994854E+08  2.101254E+06  5.042498E+07  1.088012E+05  2.072884E+00  2.528589E+03  1.872837E+05  1.070680E+02 -3.787196E+00  4.201621E+03
2.10 0.0040    4   5.509732E-01  3.412300E-02  3.498848E+02  0.000000E+00  0.000000E+00  0.000000E+00  2.148425E+08  2.298022E+06  5.296399E+07  1.494202E+05  2.072882E+00  3.182618E+03  8.148027E+05  1.265662E+02 -4.036962E+00  4.177229E+03
2.10 0.0040    5   5.558224E-01  3.306234E-02  2.801807E+02  0.000000E+00  0.000000E+00  0.000000E+00  2.219419E+08  2.390964E+06  5.428894E+07  1.652980E+05  2.072880E+00  3.581098E+03  1.353249E+06  1.382514E+02 -4.165040E+00  4.144496E+03
2.10 0.0040    6   5.620530E-01  3.271097E-02  3.218510E+02  0.000000E+00  0.000000E+00  0.000000E+00  2.316885E+08  2.511344E+06  5.593940E+07  1.754976E+05  2.072876E+00  4.110881E+03  3.091188E+06  1.533600E+02 -4.314837E+00  4.110631E+03
2.10 0.0040    7   5.690306E-01  3.145862E-02  2.778195E+02  0.000000E+00  0.000000E+00  0.000000E+00  2.379673E+08  2.621366E+06  5.715382E+07  1.762503E+05  2.072871E+00  4.553576E+03  4.818539E+06  1.655965E+02 -4.425882E+00  4.064475E+03
2.10 0.0040    8   5.766340E-01  3.014398E-02  2.916202E+02  0.000000E+00  0.000000E+00  0.000000E+00  2.436516E+08  2.732374E+06  5.831367E+07  1.700350E+05  2.072865E+00  5.004971E+03  7.247876E+06  1.779137E+02 -4.528504E+00  4.023478E+03
2.10 0.0040    9   5.846306E-01  2.869564E-02  2.659921E+02  1.704097E-04  2.141284E-02  5.938521E-03  2.484793E+08  2.836438E+06  5.936069E+07  1.609492E+05  2.072857E+00  5.447496E+03  9.944263E+06  1.898915E+02 -4.620493E+00  3.981984E+03
2.10 0.0040   10   5.927038E-01  2.720046E-02  2.495449E+02  4.396439E-04  5.333179E-02  1.616311E-02  2.527294E+08  2.939510E+06  6.034604E+07  1.499880E+05  2.072845E+00  5.889451E+03  1.291516E+07  2.018428E+02 -4.705187E+00  3.941220E+03
2.10 0.0040   11   6.007435E-01  2.576143E-02  2.514740E+02  1.733482E-03  2.044355E-01  6.728983E-02  2.568161E+08  3.047390E+06  6.128346E+07  1.396675E+05  2.072828E+00  6.333899E+03  1.269175E+07  2.137983E+02 -4.784178E+00  3.894087E+03
2.10 0.0040   12   6.080796E-01  2.497911E-02  2.291524E+02  3.383934E-03  3.731089E-01  1.354706E-01  2.625093E+08  3.139415E+06  6.206036E+07  1.314969E+05  2.072796E+00  6.838674E+03  2.074233E+07  2.342523E+02 -4.867430E+00  3.800076E+03
2.10 0.0040   13   6.145560E-01  2.440238E-02  2.238024E+02  4.499793E-03  4.563501E-01  1.843998E-01  2.669862E+08  3.233422E+06  6.259021E+07  1.264194E+05  2.072716E+00  7.380794E+03  3.648335E+07  2.589976E+02 -4.950258E+00  3.645276E+03
2.10 0.0040   14   6.204021E-01  2.370691E-02  2.306981E+02  5.473495E-03  5.290508E-01  2.308818E-01  2.716904E+08  3.428802E+06  6.295294E+07  1.208248E+05  2.072582E+00  7.900294E+03  5.038805E+07  2.705128E+02 -5.024108E+00  3.548204E+03
2.10 0.0040   15   6.257258E-01  2.313578E-02  2.282716E+02  6.271899E-03  5.808818E-01  2.710909E-01  2.757107E+08  3.417200E+06  6.322580E+07  1.156887E+05  2.071934E+00  8.381265E+03  6.676844E+07  3.082426E+02 -5.088274E+00  3.458999E+03
2.10 0.0040   16   6.305550E-01  2.255404E-02  2.027886E+02  6.859541E-03  6.179172E-01  3.041380E-01  2.789850E+08  3.513878E+06  6.344532E+07  1.104452E+05  2.070019E+00  8.853357E+03  6.893303E+07  3.327213E+02 -5.147770E+00  3.374537E+03
2.10 0.0040   17   6.349877E-01  2.204150E-02  2.149561E+02  7.324278E-03  6.486094E-01  3.322949E-01  2.824234E+08  3.639522E+06  6.363404E+07  1.053552E+05  2.065029E+00  9.254259E+03  1.026671E+08  3.518167E+02 -5.195855E+00  3.307937E+03
2.10 0.0040   18   6.390854E-01  2.151132E-02  2.217417E+02  7.532299E-03  6.594566E-01  3.501552E-01  2.853670E+08  3.749968E+06  6.380866E+07  1.004609E+05  2.051928E+00  9.652229E+03  1.189271E+08  3.709926E+02 -5.241570E+00  3.252455E+03
2.10 0.0040   19   6.429685E-01  2.091169E-02  1.950110E+02  7.788301E-03  6.822649E-01  3.724376E-01  2.877803E+08  3.808407E+06  6.395142E+07  9.556678E+04  2.015667E+00  1.001536E+04  1.224640E+08  3.892725E+02 -5.281667E+00  3.207624E+03
2.10 0.0040   20   6.466205E-01  2.044064E-02  1.634120E+02  6.545186E-03  5.721148E-01  3.202046E-01  2.900945E+08  3.757198E+06  6.405241E+07  9.124945E+04  1.685057E+00  1.034516E+04  1.245311E+08  4.493472E+02 -5.316843E+00  3.156863E+03
4.50 0.0040    1   8.605551E-01  3.992558E-03  3.771709E+01  0.000000E+00  0.000000E+00  0.000000E+00  2.357195E+08  1.458748E+07  7.422199E+07  0.000000E+00  4.467562E+00  1.778677E+04  2.484817E+05  3.332657E+02 -5.905242E+00  3.768670E+03
4.50 0.0040    2   8.617147E-01  4.064858E-03  3.205751E+01  3.924966E-04  3.392581E-01  9.655850E-02  2.479304E+08  1.770375E+07  7.560200E+07  6.008954E+03  4.467560E+00  1.856245E+04  4.766073E+05  3.442160E+02 -5.951589E+00  3.755788E+03
4.50 0.0040    3   8.627228E-01  4.123032E-03  2.801450E+01  8.352995E-04  5.963658E-01  2.025935E-01  2.599318E+08  2.127686E+07  7.695349E+07  6.400103E+03  4.467556E+00  1.932846E+04  9.399558E+05  3.556262E+02 -5.995493E+00  3.739130E+03
4.50 0.0040    4   8.635507E-01  4.160345E-03  2.526618E+01  1.417160E-03  8.520948E-01  3.406353E-01  2.705996E+08  2.536395E+07  7.812408E+07  6.898846E+03  4.467549E+00  2.003230E+04  1.807154E+06  3.673289E+02 -6.034328E+00  3.718845E+03
4.50 0.0040    5   8.640812E-01  4.217029E-03  2.548169E+01  1.794636E-03  9.214126E-01  4.255689E-01  2.809574E+08  3.006644E+07  7.915546E+07  7.369169E+03  4.467537E+00  2.071029E+04  3.542122E+06  3.808217E+02 -6.070466E+00  3.686623E+03
4.50 0.0040    6   8.644922E-01  4.248142E-03  2.628816E+01  2.081752E-03  9.438439E-01  4.900382E-01  2.873631E+08  3.435429E+07  8.000523E+07  7.919256E+03  4.467518E+00  2.132111E+04  6.465418E+06  3.952351E+02 -6.102025E+00  3.621313E+03
4.50 0.0040    7   8.648705E-01  4.290402E-03  2.548595E+01  2.168596E-03  8.814992E-01  5.054528E-01  2.980078E+08  3.889333E+07  8.072118E+07  8.484935E+03  4.467485E+00  2.190534E+04  9.531287E+06  4.091737E+02 -6.131375E+00  3.572593E+03
4.50 0.0040    8   8.652979E-01  4.285574E-03  2.474538E+01  2.559185E-03  9.858333E-01  5.971627E-01  3.048965E+08  4.289214E+07  8.128390E+07  8.776807E+03  4.467435E+00  2.240727E+04  1.692193E+07  4.224716E+02 -6.155972E+00  3.529152E+03
4.50 0.0040    9   8.656942E-01  4.417777E-03  2.557166E+01  2.676725E-03  9.056771E-01  6.058987E-01  3.125413E+08  4.810414E+07  8.189062E+07  9.551297E+03  4.467343E+00  2.301224E+04  2.942638E+07  4.361093E+02 -6.184897E+00  3.500723E+03
4.50 0.0040   10   8.660610E-01  4.452527E-03  2.757202E+01  2.840698E-03  9.333738E-01  6.379968E-01  3.187916E+08  5.244630E+07  8.231401E+07  9.649840E+03  4.467207E+00  2.356268E+04  4.095396E+07  4.484270E+02 -6.210562E+00  3.467412E+03
4.50 0.0040   11   8.664397E-01  4.543543E-03  2.670620E+01  3.036797E-03  9.432729E-01  6.683764E-01  3.230102E+08  5.706051E+07  8.270529E+07  9.940659E+03  4.466997E+00  2.428237E+04  5.815762E+07  4.601794E+02 -6.243228E+00  3.447320E+03
4.50 0.0040   12   8.667797E-01  4.620135E-03  2.781820E+01  3.197849E-03  9.469940E-01  6.921549E-01  3.309752E+08  6.122360E+07  8.305095E+07  1.018985E+04  4.466695E+00  2.520166E+04  8.060081E+07  4.697215E+02 -6.283573E+00  3.440543E+03
4.50 0.0040   13   8.671488E-01  4.800618E-03  2.804367E+01  3.431261E-03  9.306766E-01  7.147540E-01  3.349517E+08  6.512656E+07  8.339231E+07  1.085714E+04  4.466302E+00  2.655365E+04  1.231307E+08  4.760814E+02 -6.340311E+00  3.461370E+03
4.50 0.0040   14   8.674468E-01  4.914343E-03  2.704011E+01  3.639817E-03  9.392746E-01  7.406518E-01  3.394141E+08  6.702205E+07  8.363010E+07  1.123279E+04  4.465704E+00  2.737877E+04  1.675742E+08  4.865470E+02 -6.373536E+00  3.461609E+03
4.50 0.0040   15   8.676930E-01  4.960358E-03  2.817121E+01  3.812194E-03  9.810111E-01  7.685320E-01  3.461959E+08  6.853562E+07  8.376001E+07  1.115876E+04  4.464800E+00  2.771208E+04  2.027140E+08  4.989030E+02 -6.386674E+00  3.432578E+03
4.50 0.0040   16   8.679969E-01  4.987597E-03  2.307414E+01  3.855169E-03  9.366167E-01  7.729511E-01  3.356811E+08  6.993504E+07  8.390453E+07  1.168535E+04  4.463424E+00  2.816800E+04  2.184475E+08  5.065549E+02 -6.404390E+00  3.416487E+03
4.50 0.0040   17   8.682372E-01  5.017400E-03  2.513801E+01  3.935277E-03  9.608656E-01  7.843261E-01  3.422305E+08  7.166870E+07  8.409915E+07  1.151155E+04  4.461792E+00  2.871067E+04  2.239195E+08  5.119035E+02 -6.425109E+00  3.415066E+03
4.50 0.0040   18   8.684838E-01  5.037963E-03  2.260488E+01  4.027486E-03  9.577605E-01  7.994274E-01  3.471726E+08  7.357272E+07  8.435762E+07  1.169934E+04  4.460083E+00  2.923317E+04  2.949412E+08  5.134222E+02 -6.444691E+00  3.429709E+03
4.50 0.0040   19   8.687112E-01  5.071819E-03  2.195077E+01  3.971159E-03  9.333193E-01  7.829853E-01  3.432387E+08  7.531664E+07  8.465679E+07  1.172894E+04  4.458460E+00  2.981523E+04  3.578594E+08  5.130549E+02 -6.466096E+00  3.447914E+03
4.50 0.0040   20   8.689462E-01  5.155087E-03  2.280411E+01  4.252434E-03  9.633140E-01  8.249005E-01  3.566260E+08  7.672457E+07  8.494938E+07  1.207175E+04  4.456840E+00  3.039659E+04  3.796147E+08  5.129896E+02 -6.487062E+00  3.466953E+03
4.50 0.0040   21   8.691415E-01  5.183518E-03  2.491708E+01  4.191339E-03  9.423613E-01  8.085897E-01  3.508804E+08  7.744090E+07  8.512071E+07  1.209821E+04  4.455148E+00  3.084544E+04  4.170974E+08  5.139476E+02 -6.502978E+00  3.474659E+03
4.50 0.0040   22   8.693166E-01  5.177975E-03  2.282797E+01  4.071295E-03  9.185965E-01  7.862718E-01  3.403955E+08  7.783664E+07  8.521485E+07  1.200741E+04  4.453286E+00  3.117542E+04  4.326422E+08  5.160975E+02 -6.514530E+00  3.473656E+03
4.50 0.0040   23   8.695151E-01  5.210280E-03  2.394304E+01  4.249275E-03  9.415703E-01  8.155558E-01  3.495828E+08  7.811198E+07  8.526630E+07  1.216136E+04  4.451039E+00  3.155866E+04  5.216878E+08  5.204467E+02 -6.527797E+00  3.470282E+03
4.50 0.0040   24   8.696995E-01  5.214095E-03  2.368121E+01  4.165232E-03  9.233381E-01  7.988409E-01  3.425924E+08  7.822330E+07  8.525194E+07  1.210551E+04  4.448328E+00  3.180559E+04  5.889830E+08  5.255344E+02 -6.536259E+00  3.462253E+03
4.50 0.0040   25   8.698754E-01  5.185008E-03  2.280430E+01  4.280567E-03  9.577127E-01  8.255662E-01  3.431451E+08  7.832310E+07  8.522565E+07  1.195158E+04  4.445170E+00  3.203643E+04  5.978715E+08  5.293872E+02 -6.544111E+00  3.456123E+03
4.50 0.0040   26   8.700751E-01  5.216837E-03  2.450800E+01  4.236996E-03  9.317979E-01  8.121772E-01  3.514576E+08  7.846415E+07  8.526294E+07  1.209238E+04  4.441383E+00  3.240151E+04  6.440803E+08  5.332579E+02 -6.556414E+00  3.451812E+03
4.50 0.0040   27   8.702830E-01  5.220771E-03  2.540131E+01  4.158616E-03  9.025757E-01  7.965521E-01  3.440746E+08  7.851985E+07  8.521481E+07  1.220089E+04  4.436680E+00  3.261144E+04  6.358587E+08  5.388375E+02 -6.563425E+00  3.444480E+03
4.50 0.0040   28   8.704596E-01  5.197048E-03  2.451118E+01  4.287779E-03  9.441171E-01  8.250413E-01  3.512632E+08  7.861417E+07  8.520524E+07  1.198151E+04  4.431398E+00  3.283062E+04  5.882452E+08  5.418168E+02 -6.570698E+00  3.442010E+03
